Protein_id	Family	Subfamily	Subclade	Group
Bac226_43470119_tax	1	8	30	47
Bac226_27565357_tax	1	8	30	47
Bac226_286603163_tax	1	8	30	47
Bac226_147027203_tax	1	8	30	47
Bac226_77654460_tax	1	8	30	47
Bac226_92671286_tax	1	8	30	47
Bac226_113406419_tax	1	8	30	47
Bac226_256008835_tax	1	8	30	47
Bac226_309525988_tax	1	8	30	47
Bac226_335650861_tax	1	8	30	47
Bac226_348333334_tax	1	8	30	47
Bac226_51990461_tax	1	8	30	47
Bac226_327647771_tax	1	8	30	47
Bac226_290476601_tax	1	8	30	47
Bac226_70508402_tax	1	8	30	47
Bac226_144834617_tax	1	8	30	47
Bac226_355959787_tax	1	8	30	47
Bac226_274144088_tax	1	8	30	47
Bac226_287241645_tax	1	8	30	47
Bac226_76594315_tax	1	8	30	47
Bac226_47168844_tax	1	8	30	47
Bac226_8795770_tax	1	8	30	47
Bac226_265976102_tax	1	8	30	47
Bac226_68454137_tax	1	8	30	47
Bac226_185594698_tax	1	8	30	47
Bac226_99832710_tax	1	8	30	47
Bac226_15701796_tax	1	8	30	47
Bac226_107507105_tax	1	8	30	47
Bac226_387680087_tax	1	8	30	47
Bac226_360691311_tax	1	8	30	47
Bac226_336137607_tax	1	8	30	47
Bac226_144548303_tax	1	8	30	47
Bac226_282265194_tax	1	8	30	47
Bac226_1552804_tax	1	8	30	47
Bac226_171115028_tax	1	8	30	47
Bac226_325622910_tax	1	8	30	47
Bac226_155855506_tax	1	8	30	47
Bac226_305406609_tax	1	8	30	47
Bac226_64137640_tax	1	8	30	47
Bac226_132082751_tax	1	8	30	47
Bac226_342616231_tax	1	8	30	47
Bac226_319938668_tax	1	8	30	47
Bac226_271669957_tax	1	8	30	47
Bac226_389248672_tax	1	8	30	47
Bac226_409082240_tax	1	8	30	47
Bac226_228494187_tax	1	8	30	47
Bac226_111588753_tax	1	8	30	47
Bac226_414436700_tax	1	8	30	47
Bac226_306498042_tax	1	8	30	47
Bac226_401733034_tax	1	8	30	47
Bac226_386111670_tax	1	8	30	47
Bac226_259229852_tax	1	8	30	47
Bac226_38352917_tax	1	8	30	47
Bac226_243740359_tax	1	8	30	47
Bac226_338926995_tax	1	8	30	47
Bac226_79533440_tax	1	8	30	47
Bac226_278268225_tax	1	8	30	47
Bac226_403717792_tax	1	8	30	47
Bac226_154189041_tax	1	8	30	47
Bac226_285042784_tax	1	8	30	47
Bac226_276636802_tax	1	8	30	47
Bac226_306050667_tax	1	8	30	47
Bac226_386428519_tax	1	8	30	47
Bac226_226958527_tax	1	8	30	47
Bac226_277232845_tax	1	8	30	47
Bac226_317709479_tax	1	8	30	47
Bac226_52013338_tax	1	8	30	47
Bac226_312834143_tax	1	8	30	47
Bac226_189456181_tax	1	8	30	47
Bac226_106672725_tax	1	8	30	47
Bac226_317286011_tax	1	8	30	47
Bac226_416099124_tax	1	8	30	47
106_d_Bacteria_Escherichia_coli_P32703_YjcE	1	8	30	47
Bac226_51803989_tax	1	8	30	47
Bac226_17081369_tax	1	8	30	47
Bac226_59547204_tax	1	8	30	47
Bac226_52350661_tax	1	8	30	47
Bac226_146624881_tax	1	8	30	47
Bac226_66307630_tax	1	8	30	47
Bac226_348991227_tax	1	8	30	47
Bac226_287391223_tax	1	8	30	47
Bac226_139633506_tax	1	8	30	47
Bac226_249085137_tax	1	8	30	47
Bac226_354807320_tax	1	8	30	47
Bac226_290157799_tax	1	8	30	47
Bac226_324441136_tax	1	8	30	47
Bac226_53803628_tax	1	8	30	47
Bac226_156380581_tax	1	8	30	47
Bac226_71078252_tax	1	8	30	47
Bac226_50707692_tax	1	8	30	47
Bac226_263284188_tax	1	8	30	47
Bac226_82295381_tax	1	8	30	47
Bac226_107190346_tax	1	8	30	47
Bac226_416644087_tax	1	8	30	47
Bac226_52569451_tax	1	8	30	47
Bac226_14252926_tax	1	8	30	47
Bac226_314435185_tax	1	8	30	47
Bac226_151517007_tax	1	8	30	47
Bac226_119729717_tax	1	8	30	47
Bac226_216350824_tax	1	8	30	47
Bac226_186635314_tax	1	8	30	47
Bac226_289065837_tax	1	8	30	47
Bac226_158674509_tax	1	8	30	47
Bac226_52848211_tax	1	8	30	47
Bac226_52947402_tax	1	8	30	47
Bac226_149039138_tax	1	8	30	47
Bac226_53049153_tax	1	8	30	47
Bac226_413322900_tax	1	8	30	47
Bac226_304284087_tax	1	8	30	47
Bac226_192166103_tax	1	8	30	47
Bac226_157305441_tax	1	8	30	47
Bac226_187062561_tax	1	8	30	47
Bac226_350065085_tax	1	8	30	47
Bac226_386280913_tax	1	8	30	47
Bac226_390921120_tax	1	8	30	47
Bac226_233205679_tax	1	8	30	47
Bac226_18151272_tax	1	8	30	47
Bac226_20495335_tax	1	8	30	47
Bac226_306916604_tax	1	8	30	47
Bac226_287986819_tax	1	8	30	tbl_Bac226_287986819_tax
Bac226_170700924_tax	1	8	30	858
Bac226_141824367_tax	1	8	30	858
Bac226_150762296_tax	1	8	30	858
Bac226_124621018_tax	1	8	30	858
Bac226_78486117_tax	1	8	30	pbt_Bac226_78486117_tax
Bac226_411413865_tax	1	8	30	861
Bac226_356664025_tax	1	8	30	861
Bac226_61860619_tax	1	8	30	863
Bac226_102469913_tax	1	8	30	863
Bac226_150849149_tax	1	8	30	863
Bac226_372190125_tax	1	8	30	863
Bac226_349429861_tax	1	8	30	863
Bac226_43099006_tax	1	8	30	863
Bac226_124332270_tax	1	8	30	863
Bac226_343517695_tax	1	8	30	863
Bac226_109025441_tax	1	8	30	863
Bac226_415697124_tax	1	8	30	863
Bac226_78975418_tax	1	8	30	863
Bac226_233391717_tax	1	8	30	863
Bac226_252746551_tax	1	8	30	pbt_Bac226_252746551_tax
Bac226_422314215_tax	1	8	30	pbt_Bac226_422314215_tax
Bac226_245794917_tax	1	8	30	pbt_Bac226_245794917_tax
Bac226_8515069_tax	1	8	30	880
Bac226_216638549_tax	1	8	30	880
Bac226_329937744_tax	1	8	30	880
Bac226_53701885_tax	1	8	30	880
Bac226_52033607_tax	1	8	30	880
Bac226_167014835_tax	1	8	30	pbt_Bac226_167014835_tax
Bac226_18804507_tax	1	8	30	pbt_Bac226_18804507_tax
Bac226_162826620_tax	1	8	30	tbl_Bac226_162826620_tax
Bac226_277847285_tax	1	8	30	tbl_Bac226_277847285_tax
Bac226_22405039_tax	1	8	30	884
Bac226_179063549_tax	1	8	30	884
Bac226_117159407_tax	1	8	30	884
Bac226_307042047_tax	1	8	30	884
Bac226_372368955_tax	1	8	30	884
Bac226_31622101_tax	1	8	30	884
Bac226_25381668_tax	1	8	30	884
Bac226_53386997_tax	1	8	30	884
Bac226_382703700_tax	1	8	30	884
Bac226_367984793_tax	1	8	30	884
Bac226_81735882_tax	1	8	30	884
Bac226_76150793_tax	1	8	30	884
Bac226_211984745_tax	1	8	30	884
Bac226_233653127_tax	1	8	30	884
Bac226_107788252_tax	1	8	30	884
Bac226_324001485_tax	1	8	30	884
Bac226_286836053_tax	1	8	30	884
Bac226_126591586_tax	1	8	30	884
Bac226_64408355_tax	1	8	30	884
Bac226_53124560_tax	1	8	30	884
Bac226_357501058_tax	1	8	30	884
Bac226_387783653_tax	1	8	30	884
Bac226_181547835_tax	1	8	30	884
Bac226_162158281_tax	1	8	30	884
Bac226_317847295_tax	1	8	30	pbt_Bac226_317847295_tax
Bac226_61152215_tax	1	8	30	pbt_Bac226_61152215_tax
Bac226_373290123_tax	1	8	30	911
Bac226_52622460_tax	1	8	30	911
Bac226_236591054_tax	1	8	30	912
Bac226_69987344_tax	1	8	30	912
Bac226_306292926_tax	1	8	30	912
Bac226_288708677_tax	1	8	30	912
Bac226_304085043_tax	1	8	30	912
Bac226_171110778_tax	1	8	30	912
Bac226_5661029_tax	1	8	30	912
Bac226_175220725_tax	1	8	30	pbt_Bac226_175220725_tax
Bac226_137431404_tax	1	8	30	pbt_Bac226_137431404_tax
Bac226_19279839_tax	1	8	30	tbl_Bac226_19279839_tax
Bac226_281031205_tax	1	8	30	920
Bac226_266785475_tax	1	8	30	920
Bac226_158423593_tax	1	8	30	920
Bac226_374029358_tax	1	8	30	920
Bac226_21016049_tax	1	8	30	920
Bac226_93024914_tax	1	8	30	920
Bac226_420616904_tax	1	8	30	920
Bac226_136973923_tax	1	8	30	920
Bac226_157235853_tax	1	8	30	920
Bac226_274794470_tax	1	8	30	920
Bac226_325197328_tax	1	8	30	920
Bac226_338706854_tax	1	8	30	920
Bac226_164699302_tax	1	8	30	920
Bac226_358049414_tax	1	8	30	920
Bac226_149372644_tax	1	8	30	920
Bac226_52410228_tax	1	8	30	920
Bac226_208341095_tax	1	8	30	920
Bac226_227808613_tax	1	8	30	920
Bac226_354798615_tax	1	8	30	920
Bac226_142336554_tax	1	8	30	920
Bac226_94396650_tax	1	8	30	920
Bac226_124660140_tax	1	8	30	920
Bac226_108888062_tax	1	8	30	920
Bac226_303625098_tax	1	8	30	920
Bac226_168678231_tax	1	8	30	920
Bac226_178566756_tax	1	8	30	920
Bac226_148670313_tax	1	8	30	920
Bac226_157235653_tax	1	8	30	920
Bac226_298317375_tax	1	8	30	920
Bac226_387631618_tax	1	8	30	920
Bac226_159088535_tax	1	8	30	920
Bac226_183558534_tax	1	8	30	920
Bac226_385401792_tax	1	8	30	920
Bac226_397381986_tax	1	8	30	920
Bac226_317615680_tax	1	8	30	920
Bac226_376874503_tax	1	8	30	920
Bac226_118374292_tax	1	8	30	920
Bac226_148276196_tax	1	8	30	920
Bac226_202608287_tax	1	8	30	920
Bac226_116768044_tax	1	8	30	920
Bac226_59602612_tax	1	8	30	920
Bac226_249676518_tax	1	8	30	920
Bac226_281230496_tax	1	8	30	920
Bac226_150103079_tax	1	8	30	920
Bac226_266971397_tax	1	8	30	920
Bac226_186509970_tax	1	8	30	920
Bac226_41516263_tax	1	8	30	920
Bac226_107630447_tax	1	8	30	920
Bac226_223652744_tax	1	8	30	920
Bac226_190721580_tax	1	8	30	920
Bac226_35745782_tax	1	8	30	920
Bac226_113655747_tax	1	8	30	920
Bac226_145444677_tax	1	8	30	920
Bac226_112207758_tax	1	8	30	920
Bac226_263560165_tax	1	8	30	920
Bac226_157083355_tax	1	8	30	920
Bac226_410127635_tax	1	8	30	920
Bac226_146676610_tax	1	8	30	920
Bac226_162195629_tax	1	8	30	920
Bac226_186123753_tax	1	8	30	920
Bac226_321494854_tax	1	8	30	920
Bac226_297229443_tax	1	8	30	920
Bac226_172990698_tax	1	8	30	920
Bac226_126959127_tax	1	8	30	920
Bac226_222493011_tax	1	8	30	920
Bac226_300772492_tax	1	8	30	920
Bac226_342790210_tax	1	8	30	920
Bac226_305838777_tax	1	8	30	920
Bac226_127647274_tax	1	8	30	920
Bac226_399751268_tax	1	8	30	920
Bac226_317635575_tax	1	8	30	920
Bac226_335315335_tax	1	8	30	920
Bac226_112206906_tax	1	8	30	920
Bac226_410127760_tax	1	8	30	920
Bac226_139598715_tax	1	8	30	920
Bac226_197488680_tax	1	8	30	920
Bac226_286290704_tax	1	8	30	920
Bac226_177376717_tax	1	8	30	920
Bac226_56187896_tax	1	8	30	920
Bac226_64245847_tax	1	8	30	920
Bac226_207023017_tax	1	8	30	920
Bac226_65826195_tax	1	8	30	920
Bac226_314161670_tax	1	8	30	920
Bac226_375426569_tax	1	8	30	920
Bac226_114129781_tax	1	8	30	920
Bac226_389844567_tax	1	8	30	920
Bac226_57487540_tax	1	8	30	920
Bac226_57987305_tax	1	8	30	920
Bac226_370829211_tax	1	8	30	920
Bac226_401134447_tax	1	8	30	920
Bac226_151192565_tax	1	8	30	tbl_Bac226_151192565_tax
Bac226_220466947_tax	1	8	30	1015
Bac226_146425795_tax	1	8	30	1015
Bac226_272552414_tax	1	8	30	1015
Bac226_285633171_tax	1	8	30	1015
Bac226_2162796_tax	1	8	30	1015
Bac226_336380670_tax	1	8	30	1015
Bac226_303958438_tax	1	8	30	1015
Bac226_224013867_tax	1	8	30	1015
Bac226_189312678_tax	1	8	30	1015
Bac226_395049969_tax	1	8	30	1015
Bac226_56031694_tax	1	8	30	1015
Bac226_57095866_tax	1	8	30	tbl_Bac226_57095866_tax
Bac226_329267928_tax	1	8	30	1025
Bac226_326475624_tax	1	8	30	1025
Bac226_383247153_tax	1	8	30	1029
Bac226_40498067_tax	1	8	30	1029
Bac226_361815336_tax	1	8	30	1029
Bac226_215845279_tax	1	8	30	1029
Bac226_392280307_tax	1	8	30	1029
Bac226_270131356_tax	1	8	30	1029
Bac226_254809735_tax	1	8	30	1029
Bac226_214489510_tax	1	8	30	1035
Bac226_265988853_tax	1	8	30	1035
Bac226_256209298_tax	1	8	30	tbl_Bac226_256209298_tax
Bac226_248446048_tax	1	8	30	1037
Bac226_28978032_tax	1	8	30	1037
Bac226_94713128_tax	1	8	30	1037
Bac226_182098340_tax	1	8	30	1037
Bac226_66687363_tax	1	8	30	pbt_Bac226_66687363_tax
Bac226_376396764_tax	1	8	30	pbt_Bac226_376396764_tax
Bac226_238269310_tax	1	8	30	1042
Bac226_152643200_tax	1	8	30	1042
Bac226_339370873_tax	1	8	30	1042
Bac226_57109658_tax	1	8	30	1046
Bac226_251089173_tax	1	8	30	1046
Bac226_233586170_tax	1	8	30	tbl_Bac226_233586170_tax
Bac226_323337808_tax	1	8	30	1051
Bac226_103080374_tax	1	8	30	1051
Bac226_56098569_tax	1	8	30	pb_1049
Bac226_39139461_tax	1	8	30	1053
Bac226_155828693_tax	1	8	30	1053
Bac226_30546768_tax	1	8	30	1053
Bac226_94455081_tax	1	8	30	1053
Bac226_375215290_tax	1	8	30	1053
Bac226_182487494_tax	1	8	30	1053
Bac226_406043333_tax	1	8	30	1053
Bac226_406539149_tax	1	8	30	1053
Bac226_348915764_tax	1	8	30	1053
Bac226_289520331_tax	1	8	30	1053
Bac226_388255301_tax	1	8	30	1053
Bac226_193356705_tax	1	8	30	1053
Bac226_342034461_tax	1	8	30	1053
Bac226_262686547_tax	1	8	30	1065
Bac226_130779443_tax	1	8	30	1065
Bac226_203664547_tax	1	8	30	1065
Bac226_1311326_tax	1	8	30	1065
Bac226_95329520_tax	1	8	30	1065
Bac226_320190372_tax	1	8	30	1065
Bac226_132559817_tax	1	8	30	1065
Bac226_269354246_tax	1	8	30	1065
Bac226_203823373_tax	1	8	30	1065
Bac226_281983170_tax	1	8	30	1065
Bac226_118107288_tax	1	8	30	1065
Bac226_218737851_tax	1	8	30	1065
Bac226_375442698_tax	1	8	30	1065
Bac226_83107203_tax	1	8	30	1065
Bac226_19230182_tax	1	8	30	1065
Bac226_365571986_tax	1	8	30	1065
Bac226_192573097_tax	1	8	30	1065
Bac226_385635814_tax	1	8	30	1065
Bac226_304176413_tax	1	8	30	1082
Bac226_95331529_tax	1	8	30	1082
Bac226_1538444_tax	1	8	30	1082
Bac226_233586048_tax	1	8	30	1082
Bac226_326391406_tax	1	8	30	1082
Bac226_310975882_tax	1	8	30	1082
Bac226_192574434_tax	1	8	30	1082
Bac226_336706797_tax	1	8	30	1089
Bac226_72229296_tax	1	8	30	1089
Bac226_413527393_tax	1	8	30	1089
Bac226_366813696_tax	1	8	30	1089
Bac226_28003904_tax	1	8	30	1093
Bac226_384609079_tax	1	8	30	1093
Bac226_28004385_tax	1	8	30	1093
Bac226_409713206_tax	1	8	30	1093
Bac226_95045053_tax	1	8	30	1093
Bac226_53879495_tax	1	8	30	pbt_Bac226_53879495_tax
Bac226_72271811_tax	1	8	30	pbt_Bac226_72271811_tax
Bac226_161894336_tax	1	8	30	pbt_Bac226_161894336_tax
Bac226_331564519_tax	1	8	30	pbt_Bac226_331564519_tax
Bac226_111930457_tax	1	8	30	pbt_Bac226_111930457_tax
Bac226_333760023_tax	1	8	30	pbt_Bac226_333760023_tax
Bac226_298093381_tax	1	8	30	pbt_Bac226_298093381_tax
Bac226_394986994_tax	1	8	30	pbt_Bac226_394986994_tax
Bac226_364493280_tax	1	8	30	1105
Bac226_250186030_tax	1	8	30	1105
Bac226_30868012_tax	1	8	30	1107
Bac226_230333446_tax	1	8	30	1107
Bac226_162920905_tax	1	8	30	1107
Bac226_302434506_tax	1	8	30	1107
Bac226_168452509_tax	1	8	30	1107
Bac226_287047757_tax	1	8	30	1107
Bac226_268358442_tax	1	8	30	1107
Bac226_339150145_tax	1	8	30	1107
Bac226_98550871_tax	1	8	30	1107
Bac226_151392025_tax	1	8	30	1107
Bac226_363281602_tax	1	8	30	1117
Bac226_142973313_tax	1	8	30	1117
Bac226_278204311_tax	1	8	30	1118
Bac226_74670999_tax	1	8	30	1118
Bac226_407678452_tax	1	8	30	1123
Bac226_397159846_tax	1	8	30	1123
Bac226_258598184_tax	1	8	30	1123
Bac226_279510542_tax	1	8	30	1123
Bac226_207298731_tax	1	8	30	1123
Bac226_196261281_tax	1	8	30	1123
Bac226_388139678_tax	1	8	30	1123
Bac226_248308569_tax	1	8	30	1123
Bac226_114392294_tax	1	8	30	1123
Bac226_263474049_tax	1	8	30	1123
Bac226_269164983_tax	1	8	30	1123
Bac226_18119300_tax	1	8	30	1123
Bac226_389729441_tax	1	8	30	1123
Bac226_339596689_tax	1	8	30	1123
Bac226_319708338_tax	1	8	30	1123
Bac226_115523443_tax	1	8	30	1137
Bac226_274631799_tax	1	8	30	1137
Bac226_304274146_tax	1	8	30	1137
Bac226_306639641_tax	1	8	30	1137
Bac226_117353645_tax	1	8	30	1137
Bac226_43910743_tax	1	8	30	1137
Bac226_117012446_tax	1	8	30	1137
Bac226_320235177_tax	1	8	30	1137
Bac226_410057425_tax	1	8	30	1137
Bac226_199036307_tax	1	8	30	tbl_Bac226_199036307_tax
Bac226_233742013_tax	1	8	30	pbt_Bac226_233742013_tax
Bac226_233597425_tax	1	8	30	pbt_Bac226_233597425_tax
Bac226_10553650_tax	1	8	30	pbt_Bac226_10553650_tax
Bac226_402009889_tax	1	8	30	pbt_Bac226_402009889_tax
Bac226_51927135_tax	1	8	30	pbt_Bac226_51927135_tax
Bac226_321137202_tax	1	8	30	pb_1154
Bac226_393584820_tax	1	8	30	pb_1154
Bac226_12429952_tax	1	8	30	pb_1154
Bac226_325040864_tax	1	8	30	pb_1158
Bac226_43187012_tax	1	8	30	pb_1158
Bac226_263328274_tax	1	8	30	1160
Bac226_323570086_tax	1	8	30	1160
Bac226_253592638_tax	1	8	30	pb_1157
Bac226_115835136_tax	1	8	30	1162
Bac226_353047227_tax	1	8	30	1162
Bac226_278246479_tax	1	8	30	1162
Bac226_374626527_tax	1	8	30	1165
Bac226_55036950_tax	1	8	30	1165
Bac226_229031360_tax	1	8	30	1167
Bac226_31553844_tax	1	8	30	1167
Bac226_38959623_tax	1	8	30	pb_1164
Bac226_226816493_tax	1	8	30	pbt_Bac226_226816493_tax
Bac226_156092086_tax	1	8	30	pbt_Bac226_156092086_tax
Bac226_29693608_tax	1	8	30	1170
Bac226_397202571_tax	1	8	30	1170
Bac226_291683468_tax	1	8	30	1174
Bac226_346843821_tax	1	8	30	1174
Bac226_35106888_tax	1	8	30	1174
Bac226_405654624_tax	1	8	30	1174
Bac226_38893356_tax	1	8	30	1174
Bac226_386632482_tax	1	8	30	1174
Bac226_346843409_tax	1	8	30	1174
Bac226_111539934_tax	1	8	30	1174
Bac226_63706803_tax	1	8	30	1174
Bac226_155734549_tax	1	8	30	1174
Bac226_44975734_tax	1	8	30	1174
Bac226_157671495_tax	1	8	30	1174
Bac226_91082251_tax	1	8	30	1174
Bac226_82318704_tax	1	8	30	1174
Bac226_246717461_tax	1	8	30	1174
Bac226_82318935_tax	1	8	30	1174
Bac226_346843570_tax	1	8	30	1174
Bac226_276590490_tax	1	8	30	1174
Bac226_411328475_tax	1	8	30	1174
Bac226_365948922_tax	1	8	30	1174
Bac226_405655494_tax	1	8	30	1174
Bac226_95563825_tax	1	8	30	1174
Bac226_100819663_tax	1	8	30	1174
Bac226_200941055_tax	1	8	30	1174
Bac226_126289532_tax	1	8	30	1197
Bac226_185896846_tax	1	8	30	1197
Bac226_125528437_tax	1	8	30	1197
Bac226_68697569_tax	1	8	30	1197
Bac226_188204883_tax	1	8	30	1197
Bac226_233827129_tax	1	8	30	1197
Bac226_232577608_tax	1	8	30	1197
Bac226_32663914_tax	1	8	30	1197
Bac226_146867366_tax	1	8	30	1197
Bac226_280944442_tax	1	8	30	1206
Bac226_8175106_tax	1	8	30	1206
Bac226_74885493_tax	1	8	30	1207
Bac226_347584038_tax	1	8	30	1207
Bac226_375168688_tax	1	8	30	1207
Bac226_328648223_tax	1	8	30	1207
Bac226_283890585_tax	1	8	30	1207
Bac226_156834254_tax	1	8	30	1207
Bac226_176276491_tax	1	8	30	1207
Bac226_301192123_tax	1	8	30	1207
Bac226_75523642_tax	1	8	30	1207
Bac226_261414710_tax	1	8	30	1207
Bac226_306430197_tax	1	8	30	1207
Bac226_56132572_tax	1	8	30	1207
Bac226_54878536_tax	1	8	30	1207
Bac226_8300068_tax	1	8	30	1207
Bac226_71819658_tax	1	8	30	1207
Bac226_205224337_tax	1	8	30	1207
Bac226_269518893_tax	1	8	30	1207
Bac226_305040748_tax	1	8	30	1207
Bac226_387101257_tax	1	8	30	1207
Bac226_383015198_tax	1	8	30	1207
Bac226_44667411_tax	1	8	30	1207
Bac226_172072244_tax	1	8	30	1207
Bac226_313213704_tax	1	8	30	1207
Bac226_118196264_tax	1	8	30	1207
Bac226_360151363_tax	1	8	30	1207
Bac226_343848407_tax	1	8	30	1207
Bac226_390919666_tax	1	8	30	1207
Bac226_53130578_tax	1	8	30	1207
Bac226_318656714_tax	1	8	30	1207
Bac226_211846882_tax	1	8	30	1207
Bac226_217783495_tax	1	8	30	1207
Bac226_253587027_tax	1	8	30	1207
Bac226_423911390_tax	1	8	30	1207
Bac226_280325706_tax	1	8	30	1207
Bac226_315003596_tax	1	8	30	1207
Bac226_274519128_tax	1	8	30	1207
Bac226_50400150_tax	1	8	30	1207
Bac226_38356074_tax	1	8	30	1207
Bac226_306304884_tax	1	8	30	1207
Bac226_323983802_tax	1	8	30	1207
Bac226_387155889_tax	1	8	30	1207
Bac226_367863636_tax	1	8	30	1207
Bac226_165709871_tax	1	8	30	1207
Bac226_251695034_tax	1	8	30	1207
Bac226_16542945_tax	1	8	30	1207
Bac226_234513790_tax	1	8	30	1207
Bac226_402452800_tax	1	8	30	1207
Bac226_65489436_tax	1	8	30	1207
Bac226_189720551_tax	1	8	30	1207
Bac226_110395809_tax	1	8	30	1207
Bac226_20557700_tax	1	8	30	1207
Bac226_169267528_tax	1	8	30	1207
Bac226_363646205_tax	1	8	30	1207
Bac226_123146905_tax	1	8	30	1207
Bac226_374684966_tax	1	8	30	1207
Bac226_166305414_tax	1	8	30	1207
Bac226_198713784_tax	1	8	30	1207
Bac226_348404363_tax	1	8	30	1207
Bac226_305154430_tax	1	8	30	1207
Bac226_422762838_tax	1	8	30	1207
Bac226_209474906_tax	1	8	30	1207
Bac226_355843523_tax	1	8	30	1207
Bac226_282613184_tax	1	8	30	1207
Bac226_204962514_tax	1	8	30	1207
Bac226_209132537_tax	1	8	30	1207
Bac226_421279829_tax	1	8	30	1207
Bac226_228494554_tax	1	8	30	1207
Bac226_324162907_tax	1	8	30	1207
Bac226_416876411_tax	1	8	30	1207
Bac226_274794663_tax	1	8	30	1207
Bac226_21016835_tax	1	8	30	1207
Bac226_227808205_tax	1	8	30	1207
Bac226_146188742_tax	1	8	30	1207
Bac226_285892931_tax	1	8	30	1207
Bac226_421118810_tax	1	8	30	1207
Bac226_98373233_tax	1	8	30	1207
Bac226_309705646_tax	1	8	30	1207
Bac226_374222927_tax	1	8	30	1207
Bac226_51249049_tax	1	8	30	1207
Bac226_380922338_tax	1	8	30	1207
Bac226_243754568_tax	1	8	30	1207
Bac226_187927894_tax	1	8	30	1207
Bac226_113737072_tax	1	8	30	1207
Bac226_247965260_tax	1	8	30	1207
Bac226_171997263_tax	1	8	30	1207
Bac226_305740088_tax	1	8	30	1207
Bac226_30843623_tax	1	8	30	1207
Bac226_372600608_tax	1	8	30	1207
Bac226_64688063_tax	1	8	30	1207
Bac226_387246144_tax	1	8	30	1207
Bac226_277012165_tax	1	8	30	1207
Bac226_277575357_tax	1	8	30	1207
Bac226_268316802_tax	1	8	30	1207
Bac226_325028541_tax	1	8	30	1207
Bac226_322211364_tax	1	8	30	1207
Bac226_234157073_tax	1	8	30	1207
Bac226_411644746_tax	1	8	30	1207
Bac226_286848046_tax	1	8	30	1207
Bac226_387717170_tax	1	8	30	1207
Bac226_285308694_tax	1	8	30	1207
Bac226_156832886_tax	1	8	30	1207
Bac226_254382521_tax	1	8	30	1207
Bac226_84368896_tax	1	8	30	1207
Bac226_45025900_tax	1	8	30	1207
Bac226_322360224_tax	1	8	30	1207
Bac226_105481182_tax	1	8	30	1207
Bac226_360649201_tax	1	8	30	1207
Bac226_331700545_tax	1	8	30	1207
Bac226_354740055_tax	1	8	30	1207
Bac226_199957708_tax	1	8	30	1207
Bac226_170924359_tax	1	8	30	1207
Bac226_153012586_tax	1	8	30	1207
Bac226_154191073_tax	1	8	30	1207
Bac226_306047681_tax	1	8	30	1207
Bac226_26807311_tax	1	8	30	1207
Bac226_68975820_tax	1	8	30	1207
Bac226_318768261_tax	1	8	30	1207
Bac226_190498349_tax	1	8	30	1207
Bac226_235875866_tax	1	8	30	1207
Bac226_57229557_tax	1	8	30	1207
Bac226_188502199_tax	1	8	30	1207
Bac226_329434707_tax	1	8	30	1207
Bac226_363660852_tax	1	8	30	1207
Bac226_283129602_tax	1	8	30	1207
Bac226_320856822_tax	1	8	30	1207
Bac226_68974995_tax	1	8	30	1207
Bac226_338978292_tax	1	8	30	1207
Bac226_179399308_tax	1	8	30	1207
Bac226_278269798_tax	1	8	30	1207
Bac226_100201394_tax	1	8	30	1207
Bac226_73398401_tax	1	8	30	1207
Bac226_405842444_tax	1	8	30	1207
Bac226_1144881_tax	1	8	30	1207
Bac226_177982769_tax	1	8	30	1207
Bac226_330201945_tax	1	8	30	1207
Bac226_185879781_tax	1	8	30	1207
Bac226_242059148_tax	1	8	30	1207
Bac226_366994674_tax	1	8	30	1207
Bac226_28338951_tax	1	8	30	1207
Bac226_107516801_tax	1	8	30	1207
Bac226_175775263_tax	1	8	30	1207
Bac226_242272778_tax	1	8	30	1207
Bac226_130791838_tax	1	8	30	1207
Bac226_68793937_tax	1	8	30	1207
Bac226_376349413_tax	1	8	30	1207
Bac226_185039669_tax	1	8	30	1207
Bac226_92723786_tax	1	8	30	1207
Bac226_184498671_tax	1	8	30	1207
Bac226_278628185_tax	1	8	30	1207
Bac226_168121799_tax	1	8	30	1207
Bac226_60456440_tax	1	8	30	1207
Bac226_51261588_tax	1	8	30	1207
Bac226_320774513_tax	1	8	30	1207
Bac226_50392211_tax	1	8	30	1207
Bac226_51303371_tax	1	8	30	1207
Bac226_144546417_tax	1	8	30	1207
Bac226_369109563_tax	1	8	30	1207
Bac226_263019435_tax	1	8	30	1207
Bac226_414435764_tax	1	8	30	1207
Bac226_166716724_tax	1	8	30	1207
Bac226_51073439_tax	1	8	30	1207
Bac226_151066980_tax	1	8	30	1207
Bac226_325744976_tax	1	8	30	1207
Bac226_302377581_tax	1	8	30	1207
Bac226_271943536_tax	1	8	30	1207
Bac226_44284570_tax	1	8	30	1207
Bac226_158101256_tax	1	8	30	1207
Bac226_219231965_tax	1	8	30	1207
Bac226_372842868_tax	1	8	30	1207
Bac226_422786804_tax	1	8	30	1207
Bac226_14618429_tax	1	8	30	1207
Bac226_149240158_tax	1	8	30	1207
Bac226_249867199_tax	1	8	30	1207
Bac226_186657230_tax	1	8	30	1207
Bac226_255594931_tax	1	8	30	1207
Bac226_106611766_tax	1	8	30	1207
Bac226_89202434_tax	1	8	30	1207
Bac226_141505804_tax	1	8	30	1207
Bac226_144546144_tax	1	8	30	1207
