Domain,Phyla,Class,Order,Family,Genera,Species,GTDB_id,Completeness,Contamination,Sample,CPA_count,CPA_binary,NhaB_count,NhaB_binary,NhaC_count,NhaC_binary,NhaD_count,NhaD_binary,Kef,CPA1,NhaA,Undescribed_CPA1,NhaS5,CHX,SOD2,NhaP,CPA1_IDK,GerN,CPA1_SL,Uncharacaterized,IT_count,Antiporter_count,IT_binary,Antiporter_binary,CPA_presence
91,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,CG10238-14,SpSt-28,SpSt-28,SpSt-28_sp038996625,GB_GCA_038996625.1,58.25,0.79,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
92,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,CG10238-14,SpSt-28,SpSt-28,SpSt-28_sp039000725,GB_GCA_039000725.1,89.89,0.34,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
93,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,CG10238-14,WAMV01,WAMV01,WAMV01_sp015522145,GB_GCA_015522145.1,81.15,0.35,deep-sea hydrothermal deposit,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,Present
94,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,DAOWOJ01,DAOWOJ01,DAOWOJ01,DAOWOJ01_sp030642125,GB_GCA_030642125.1,57.44,0.17,cold seep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
95,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,DATDUE01,DATDUE01,DATDUE01_sp035290505,GB_GCA_035290505.1,79.86,0.49,none,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,Present
96,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GCA-2688965,GCA-2688965,GCA-2688965_sp026058435,GB_GCA_026058435.1,68.08,0.66,water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
97,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GW2011-AR5,CAIKBN01,CAIKBN01_sp903825675,GB_GCA_903825675.1,78.13,0.42,freshwater sediment,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,Present
98,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GW2011-AR5,GW2011-AR5,GW2011-AR5_sp000806115,GB_GCA_000806115.1,87.6,0.31,Rifle groundwater metagenome at time 1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,Present
99,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GW2011-AR5,GW2011-AR5,GW2011-AR5_sp018304605,GB_GCA_018304605.1,82.57,4.06,Rifle well FP-101 under low O2 conditions; 0.1 micron filter,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,Present
100,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GW2011-AR5,GW2011-AR5,GW2011-AR5_sp028279825,GB_GCA_028279825.1,90.93,0.05,Coral skeleton,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,Present
101,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GW2011-AR5,GW2011-AR5,GW2011-AR5_sp035289025,GB_GCA_035289025.1,64.83,1.24,none,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,Present
102,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GW2011-AR5,GW2011-AR5,GW2011-AR5_sp035289405,GB_GCA_035289405.1,74.1,0.37,none,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,Present
103,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GW2011-AR5,GW2011-AR5,GW2011-AR5_sp035290545,GB_GCA_035290545.1,74.1,0.34,none,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,Present
104,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GW2011-AR5,GW2011-AR5,GW2011-AR5_sp038045465,GB_GCA_038045465.1,82,0.38,none,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,Present
105,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GW2011-AR5,GW2011-AR5,GW2011-AR5_sp041645025,GB_GCA_041645025.1,88.09,1.92,none,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,Present
106,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GW2011-AR5,GW2011-AR5,GW2011-AR5_sp10154u,GB_GCA_013331845.1,84.21,0.14,groundwater,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,Present
107,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GW2011-AR5,JACPAG01,JACPAG01_sp016180945,GB_GCA_016180945.1,83.65,0,groundwater,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,Present
108,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GW2011-AR5,JACPAH01,JACPAH01_sp016180925,GB_GCA_016180925.1,81.23,0.12,groundwater,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,Present
109,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GW2011-AR5,JACPAH01,JACPAH01_sp016187365,GB_GCA_016187365.1,76.85,1.76,groundwater,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,Present
110,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GW2011-AR5,JACPDL01,JACPDL01_sp016184005,GB_GCA_016184005.1,93.86,0.22,groundwater,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,1,Present
111,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GW2011-AR5,JACPDL01,JACPDL01_sp018304565,GB_GCA_018304565.1,84.59,0.52,Rifle well FP-101 under high O2 conditions; 0.1 micron filter,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,1,Present
112,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GW2011-AR5,JACPJW01,JACPJW01_sp016187335,GB_GCA_016187335.1,90.84,0.61,groundwater,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,Present
113,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GW2011-AR5,JACPJW01,JACPJW01_sp016198625,GB_GCA_016198625.1,56.43,0.01,groundwater,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,Present
114,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GW2011-AR5,JACPRW01,JACPRW01_sp016193585,GB_GCA_016193585.1,90.75,0.11,groundwater,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,1,Present
115,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GW2011-AR5,JACPVU01,JACPVU01_sp016191585,GB_GCA_016191585.1,69.23,0.13,groundwater,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,Present
116,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GW2011-AR5,JACPVU01,JACPVU01_sp026397375,GB_GCA_026397375.1,83.29,0.27,lake sediment,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,Present
117,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GW2011-AR5,JACQID01,JACQID01_sp016198645,GB_GCA_016198645.1,70.08,0.11,groundwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
118,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GW2011-AR5,JACQID01,JACQID01_sp016198685,GB_GCA_016198685.1,93.69,0.77,groundwater,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,Present
119,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GW2011-AR5,JACQID01,JACQID01_sp018304585,GB_GCA_018304585.1,82.52,0.38,Rifle well FP-101 under high O2 conditions; 0.2 micron filter,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,Present
120,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GW2011-AR5,JACQID01,JACQID01_sp035289125,GB_GCA_035289125.1,89.53,2.96,none,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,Present
121,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GW2011-AR5,JACQID01,JACQID01_sp035290885,GB_GCA_035290885.1,81.91,0.7,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
122,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GW2011-AR5,JACQNW01,JACQNW01_sp016202845,GB_GCA_016202845.1,77.04,0.24,groundwater,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,Present
123,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GW2011-AR5,JACQNW01,JACQNW01_sp035290775,GB_GCA_035290775.1,77.66,1.36,none,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,5,1,1,Present
124,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GW2011-AR5,JACQNX01,JACQNX01_sp016202875,GB_GCA_016202875.1,77.69,0.45,groundwater,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,Present
125,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,GW2011-AR5,JAWCLW01,JAWCLW01_sp039091535,GB_GCA_039091535.1,88.29,0.42,none,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,Present
126,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,JACRAC01,JACPJV01,JACPJV01_sp016187395,GB_GCA_016187395.1,79.63,0.43,groundwater,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,Present
127,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,JACRAC01,JACRAC01,JACRAC01_sp016213555,GB_GCA_016213555.1,87.02,1.21,groundwater,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,1,Present
128,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,JACRAC01,JACRAC01,JACRAC01_sp016219465,GB_GCA_016219465.1,84.13,0.19,groundwater,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,Present
129,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,JACRAC01,JAWCMQ01,JAWCMQ01_sp039091255,GB_GCA_039091255.1,82.84,0.35,none,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,Present
130,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,JACRMX01,JACRMX01,JACRMX01_sp016219485,GB_GCA_016219485.1,75.4,0.88,groundwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
131,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,JACRMX01,JAGVVW01,JAGVVW01_sp018304635,GB_GCA_018304635.1,88.41,0.72,Rifle well FP-101 under high O2 conditions; 0.2 micron filter,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,1,Present
132,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,JAGGXF01,JAGGVU01,JAGGVU01_sp021157845,GB_GCA_021157845.1,90.88,0.34,marine hydrothermal sediment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
133,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,JAGGXF01,JAGGXF01,JAGGXF01_sp021163205,GB_GCA_021163205.1,91.34,0.12,marine hydrothermal sediment,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,Present
134,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,JAGGXF01,JAGGXF01,JAGGXF01_sp029932645,GB_GCA_029932645.1,89.16,0.33,microbial mat from hydrothermal sediment,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,Present
135,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,JAHLMP01,JAGGUE01,JAGGUE01_sp021158665,GB_GCA_021158665.1,87.34,0.26,marine hydrothermal sediment,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,Present
136,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,JAHLMP01,JAHLMP01,JAHLMP01_sp018920315,GB_GCA_018920315.1,85.92,0.15,Hot spring sediment,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,Present
137,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,JAHLMP01,JAHLMP01,JAHLMP01_sp039000375,GB_GCA_039000375.1,73.65,0.06,none,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,Present
138,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,JAHLMP01,JAWCLB01,JAWCLB01_sp039091735,GB_GCA_039091735.1,63.61,0.21,none,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,Present
139,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,WALA01,WALA01,WALA01_sp015522745,GB_GCA_015522745.1,94.26,0.55,deep-sea hydrothermal deposit,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,Present
140,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,GW2011-AR5,WALA01,WALA01,WALA01_sp015523085,GB_GCA_015523085.1,80.78,1.16,deep-sea hydrothermal deposit,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,Present
141,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,JACPZZ01,JACPZZ01,JACPZZ01,JACPZZ01_sp016177205,GB_GCA_016177205.1,71.51,0.14,groundwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
142,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,JACPZZ01,JACPZZ01,JACPZZ01,JACPZZ01_sp016180965,GB_GCA_016180965.1,80.76,0.56,groundwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
143,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,JACPZZ01,JACPZZ01,JACPZZ01,JACPZZ01_sp016195275,GB_GCA_016195275.1,83.25,0.25,groundwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
144,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,JACPZZ01,JACPZZ01,JACPZZ01,JACPZZ01_sp016202795,GB_GCA_016202795.1,83.12,4.12,groundwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
145,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,JACPZZ01,JACPZZ01,JACPZZ01,JACPZZ01_sp016202815,GB_GCA_016202815.1,91,0.07,groundwater,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,Present
146,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,PWEA01,B50-G16,B50-G16,B50-G16_sp003663345,GB_GCA_003663345.1,74.32,0.46,deep-sea hydrothermal vent sediments from dive 4569_2 depth 21-24 cm,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,Present
147,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,PWEA01,JACQIF01,JACQIF01,JACQIF01_sp016198635,GB_GCA_016198635.1,73.58,0.28,groundwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
148,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,PWEA01,JACQIF01,JACQIF01,JACQIF01_sp016432325,GB_GCA_016432325.1,90.14,0.56,groundwater,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,Present
149,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,PWEA01,JACRMZ01,JACRMZ01,JACRMZ01_sp016219455,GB_GCA_016219455.1,64.76,0.7,groundwater,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,Present
150,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,PWEA01,JAGHBM01,JAGGZI01,JAGGZI01_sp021162085,GB_GCA_021162085.1,87.55,0.01,marine hydrothermal sediment,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,Present
151,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,PWEA01,JAGHBM01,JAGHBM01,JAGHBM01_sp021160955,GB_GCA_021160955.1,86.03,0.1,marine hydrothermal sediment,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,Present
152,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,PWEA01,JAGHBM01,JAGLWW01,JAGLWW01_sp020355185,GB_GCA_020355185.1,79.03,0.68,environmental182,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,Present
153,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,PWEA01,JAGHBM01,JAGLWW01,JAGLWW01_sp023133195,GB_GCA_023133195.1,80.43,0.2,deep sea sediment,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,Present
154,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,PWEA01,PWEA01,PWEA01,PWEA01_sp003550625,GB_GCA_003550625.1,83.04,0.01,hypersaline soda lake sediment,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,Present
155,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,PWEA01,PWEA01,PWEA01,PWEA01_sp003553905,GB_GCA_003553905.1,86.95,0.06,hypersaline soda lake sediment,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,Present
156,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,PWEA01,PWEA01,PWEA01,PWEA01_sp003554235,GB_GCA_003554235.1,77.23,0.52,hypersaline soda lake sediment,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,Present
157,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,PWEA01,PWEA01,PWEA01,PWEA01_sp003554845,GB_GCA_003554845.1,94.88,0,hypersaline soda lake sediment,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,Present
158,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,PWEA01,PWEA01,PWEA01,PWEA01_sp003555465,GB_GCA_003555465.1,90.24,0.1,hypersaline soda lake sediment,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,Present
159,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,PWEA01,PWEA01,PWEA01,PWEA01_sp022257805,GB_GCA_022257805.1,85.55,0.05,sediment,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,Present
160,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,QMZP01,JAADIF01,JAADIF01,JAADIF01_sp013151465,GB_GCA_013151465.1,84.12,0.36,Deepsea hydrothermal sulfide chimney,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,Present
161,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,QMZP01,JAADIF01,JAADIF01,JAADIF01_sp016932735,GB_GCA_016932735.1,90.59,0.29,Freshwater Sediment,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,Present
162,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,QMZP01,JACQNV01,JACQNV01,JACQNV01_sp016202865,GB_GCA_016202865.1,71.69,0.16,groundwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
163,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,QMZP01,JACQNV01,JACQNV01,JACQNV01_sp035290825,GB_GCA_035290825.1,82.65,3.28,none,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,Present
164,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,QMZP01,JAFGSV01,JAFGFG01,JAFGFG01_sp016931255,GB_GCA_016931255.1,93.23,0.04,Freshwater Sediment,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,1,Present
165,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,QMZP01,JAFGSV01,JAFGFG01,JAFGFG01_sp020343635,GB_GCA_020343635.1,72.49,0.29,environmental39,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,Present
166,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,QMZP01,JAFGSV01,JAFGFG01,JAFGFG01_sp021163005,GB_GCA_021163005.1,91.32,0.02,marine hydrothermal sediment,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,Present
167,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,QMZP01,JAFGSV01,JAFGFG01,JAFGFG01_sp028279705,GB_GCA_028279705.1,91.82,0.35,Coral skeleton,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,Present
168,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,QMZP01,JAFGSV01,JAFGSV01,JAFGSV01_sp016934325,GB_GCA_016934325.1,78.9,0.14,Freshwater Sediment,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,4,0,1,Present
169,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,QMZP01,JAFGSV01,JAUXKD01,JAUXKD01_sp030624445,GB_GCA_030624445.1,66.95,0.16,cold seep,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Present
170,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,QMZP01,JAUXAV01,JAUXAV01,JAUXAV01_sp030619735,GB_GCA_030619735.1,82.06,2.59,cold seep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absent
171,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,QMZP01,QMZP01,BS750m-G24,BS750m-G24_sp016783545,GB_GCA_016783545.1,70.33,0.11,Brackish water; Black Sea St. 307,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
172,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,QMZP01,QMZP01,BS750m-G81,BS750m-G81_sp016782405,GB_GCA_016782405.1,64.99,0.14,Brackish water; Black Sea St. 307,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Present
173,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,QMZP01,QMZP01,DAOVFN01,DAOVFN01_sp030672885,GB_GCA_030672885.1,74.23,0.24,cold seep,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,Present
174,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,QMZP01,QMZP01,DAOVIL01,DAOVIL01_sp030673725,GB_GCA_030673725.1,70.82,2.69,cold seep,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,Present
175,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,QMZP01,QMZP01,GCA-020343575,GCA-020343575_sp020343575,GB_GCA_020343575.1,73.3,1.31,environmental42,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,1,Present
176,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,QMZP01,QMZP01,GCA-020343575,GCA-020343575_sp030666115,GB_GCA_030666115.1,66.36,0.71,cold seep,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,Present
177,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,QMZP01,QMZP01,GCA-020343575,GCA-020343575_sp030670085,GB_GCA_030670085.1,87.56,0.27,cold seep,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,4,1,1,Present
178,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,QMZP01,QMZP01,JACPNN01,JACPNN01_sp016185435,GB_GCA_016185435.1,95.05,0.78,groundwater,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,1,Present
179,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,QMZP01,QMZP01,JACQIG01,JACQIG01_sp016198605,GB_GCA_016198605.1,78.94,0.37,groundwater,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,Present
180,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,QMZP01,QMZP01,JACQIG01,JACQIG01_sp016202745,GB_GCA_016202745.1,74.52,1.18,groundwater,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,Present
181,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,QMZP01,QMZP01,JACQOC01,JACQOC01_sp016202785,GB_GCA_016202785.1,58.65,0.51,groundwater,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,Present
182,d__Archaea,Aenigmatarchaeota,Aenigmatarchaeia,QMZP01,QMZP01,JACQOD01,JACQOD01_sp016198585,GB_GCA_016198585.1,76.2,1.47,groundwater,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,Present
