GTDB_id	Uncharcterized	Kef	CPA1	CPA2	NhaA	NhaS5	Uncharacterized_Archaea	Uncharacterized_prokarya	DxK_Pseudomonadota	NxK_Gammaproteobacteriota	Latescibacteriota
GB_GCA_027014125.1	0	0	0	2	0	0	0	0	0	0	0
RS_GCF_000744455.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_035643435.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_025464425.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_030630685.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_018830685.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_014729995.1	0	2	0	1	0	0	0	0	0	0	0
GB_GCA_002762785.1	0	1	1	1	0	0	0	0	0	0	0
RS_GCF_026586675.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_903891505.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_018830845.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_029864235.1	0	2	2	3	0	0	0	0	0	0	0
RS_GCF_035390745.1	0	4	0	1	0	0	0	0	0	0	0
GB_GCA_016844685.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_019322805.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_023485295.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_013153395.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_038046405.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_022749895.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_034679745.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_018812765.1	0	2	1	0	0	0	0	0	0	0	0
GB_GCA_035274085.1	0	2	0	1	0	0	0	0	0	0	0
GB_GCA_001627235.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_030054735.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_016180145.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_905171695.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_041304525.1	0	2	2	2	0	0	0	0	0	0	0
GB_GCA_038890615.1	0	2	2	1	0	0	0	0	0	0	0
GB_GCA_001595885.1	0	1	2	0	0	0	0	0	0	0	0
GB_GCA_038893495.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_016186855.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_031272765.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_026396355.1	0	2	0	0	0	0	0	0	0	0	0
GB_GCA_018693795.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_031961605.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_028345575.1	0	1	1	1	0	0	0	0	0	0	0
RS_GCF_024372725.1	0	2	2	1	0	0	0	0	0	0	0
GB_GCA_003702495.1	0	1	1	2	0	0	0	0	0	0	0
GB_GCA_020725925.1	0	2	1	3	0	0	0	0	0	0	0
GB_GCA_002497345.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_964229715.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_030266245.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_013538675.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_031256615.1	0	1	0	1	0	0	0	0	0	0	0
RS_GCF_017874235.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_041550515.1	0	0	0	2	0	0	0	0	0	0	0
GB_GCA_017608955.1	0	0	0	1	0	0	0	0	0	0	0
RS_GCF_006861655.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_016284295.1	0	3	0	1	0	0	0	0	0	0	0
RS_GCF_008831545.1	0	2	2	0	0	0	0	0	0	0	0
GB_GCA_036514475.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_018475625.1	0	1	2	0	0	0	0	0	0	0	0
GB_GCA_021827925.1	0	0	1	1	0	0	0	0	0	0	0
RS_GCF_000195915.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_020854815.1	1	0	0	0	0	0	0	0	0	0	0
GB_GCA_017601395.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_028678555.1	0	2	0	1	0	0	0	0	0	0	0
GB_GCA_022615805.1	1	0	1	3	0	0	0	0	0	0	0
GB_GCA_031290095.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_016185605.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_001717005.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_030040915.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_002508465.1	0	2	1	0	0	0	0	0	0	0	0
GB_GCA_001896725.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_002457195.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_030602585.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_031277345.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_015523545.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_002254405.1	0	1	1	3	0	0	0	0	0	0	0
RS_GCF_021028995.1	0	2	1	0	0	0	0	0	0	0	0
GB_GCA_021163505.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_020723045.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_000230955.3	0	1	1	0	0	0	0	0	0	0	0
RS_GCF_021083305.1	0	1	4	2	0	0	0	0	0	0	0
GB_GCA_025350045.1	0	2	0	0	0	0	0	0	0	0	0
GB_GCA_035518335.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_033471095.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_937982425.1	0	1	0	0	0	0	0	0	0	0	0
RS_GCF_017875325.1	0	1	1	2	0	0	0	0	0	0	0
RS_GCF_025698945.1	0	2	1	3	0	0	0	0	0	0	0
RS_GCF_000195935.2	1	0	1	3	0	0	0	0	0	0	0
GB_GCA_019057385.1	0	0	1	0	0	0	0	2	0	0	0
RS_GCF_000196655.1	0	1	1	3	0	0	0	0	0	0	0
RS_GCF_019880225.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_002506105.1	0	3	1	1	0	0	0	0	0	0	0
GB_GCA_041600695.1	0	2	2	1	0	0	0	0	0	0	0
GB_GCA_036560565.1	0	2	0	2	0	0	0	0	0	0	0
GB_GCA_013180585.1	0	0	0	1	0	0	0	1	0	0	0
GB_GCA_021817735.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_038859955.1	0	0	1	0	0	0	0	0	0	0	0
RS_GCF_946463545.1	0	0	1	2	0	0	0	0	0	0	0
GB_GCA_036626215.1	0	0	0	0	0	0	0	1	0	0	0
GB_GCA_040297625.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_039698055.1	0	2	2	1	0	0	0	0	0	0	0
GB_GCA_037439925.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_029882515.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_030445725.1	0	1	0	2	0	0	0	0	0	0	0
GB_GCA_029785215.1	0	0	2	1	0	0	0	0	0	0	0
GB_GCA_002494725.1	0	1	0	1	0	0	0	0	0	0	0
RS_GCF_002945325.1	0	0	1	3	0	0	0	0	0	0	0
GB_GCA_035456305.1	0	2	1	1	0	0	0	0	0	0	0
GB_GCA_018698915.1	0	0	1	1	0	0	0	0	0	0	0
RS_GCF_002761295.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_007117755.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_015521615.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_023474155.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_036379735.1	0	1	0	2	0	0	0	0	0	0	0
GB_GCA_013425455.1	0	1	2	1	0	0	0	0	0	0	0
GB_GCA_963999255.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_003023785.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_013329055.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_023133595.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_030044695.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_027064845.1	1	0	0	3	0	0	0	0	0	0	0
GB_GCA_027491845.1	0	0	0	0	0	0	0	1	0	0	0
GB_GCA_036733325.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_015522745.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_902386385.1	0	2	1	0	0	0	0	0	0	0	0
GB_GCA_015523325.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_016699325.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_002506665.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_021399345.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_038736665.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_025935445.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_002509495.1	0	2	0	2	0	0	0	0	0	0	0
RS_GCF_029167045.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_021820405.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_041638175.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_030611665.1	0	0	0	0	0	0	0	1	0	0	0
GB_GCA_020833055.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_034667745.1	0	1	2	1	0	0	0	0	0	0	0
GB_GCA_002506015.1	0	1	1	2	0	0	0	0	0	0	0
GB_GCA_038881315.1	0	2	0	2	0	0	0	0	0	0	0
RS_GCF_017873335.1	1	0	0	5	0	0	0	0	0	0	0
GB_GCA_004212155.1	1	0	0	1	0	0	0	0	0	0	0
GB_GCA_020344715.1	0	0	0	2	0	0	0	0	0	0	0
GB_GCA_026396415.1	0	2	1	1	0	0	0	0	0	0	0
GB_GCA_018303315.1	0	1	1	0	0	0	0	0	0	0	0
RS_GCF_003268005.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_016181325.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_035290625.1	0	1	1	0	0	0	0	0	0	0	0
RS_GCF_000246985.2	1	0	0	4	0	0	0	0	0	0	0
GB_GCA_016219465.1	0	0	1	0	0	0	0	0	0	0	0
RS_GCF_002214545.1	1	0	1	3	0	0	0	0	0	0	0
GB_GCA_003978665.1	0	0	0	1	0	0	0	0	0	0	0
RS_GCF_037081675.1	0	1	2	0	0	0	0	0	0	0	0
GB_GCA_018396915.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_041659525.1	0	3	0	0	0	0	0	0	0	0	0
GB_GCA_013203245.1	0	0	2	3	0	0	0	0	0	0	0
GB_GCA_031255895.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_028866905.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_013378385.1	0	0	1	1	0	0	0	0	0	0	0
RS_GCF_003383095.1	0	1	1	0	0	0	0	0	0	0	0
RS_GCF_023028105.1	0	1	4	4	0	0	0	0	0	0	0
RS_GCF_017873555.1	0	1	2	0	0	0	0	0	0	0	0
GB_GCA_027051265.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_028866935.1	0	0	1	0	0	0	0	0	0	0	0
RS_GCF_003382685.1	0	0	2	0	0	0	0	0	0	0	0
RS_GCF_029338275.1	0	1	2	0	0	0	0	0	0	0	0
GB_GCA_030751995.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_030617585.1	0	1	0	0	0	0	0	1	0	0	0
GB_GCA_025464585.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_016184315.1	0	1	0	2	0	0	0	0	0	0	0
GB_GCA_002504495.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_016932735.1	0	2	1	0	0	0	0	0	0	0	0
GB_GCA_020430425.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_021324265.1	1	0	0	0	0	0	1	0	0	0	0
GB_GCA_030666115.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_015522645.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_020347645.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_013139985.1	0	1	0	1	0	0	0	1	0	0	0
GB_GCA_030699455.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_041665465.1	0	2	0	0	0	0	0	0	0	0	0
RS_GCF_019879105.1	0	2	2	2	0	0	0	0	0	0	0
GB_GCA_009783635.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_002067635.1	0	3	0	0	0	0	0	0	0	0	0
GB_GCA_021734105.1	0	2	1	0	0	0	0	0	0	0	0
GB_GCA_013138765.1	0	2	0	0	0	0	0	0	0	0	0
GB_GCA_041663565.1	0	2	1	0	0	0	0	0	0	0	0
RS_GCF_002498065.1	0	1	1	2	0	0	0	0	0	0	0
GB_GCA_038882575.1	0	0	1	0	0	0	0	0	0	0	0
RS_GCF_002502735.1	0	5	1	1	0	0	0	0	0	0	0
GB_GCA_018302785.1	0	1	1	0	0	0	0	0	0	0	0
RS_GCF_001017125.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_021162085.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_038044345.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_003023195.1	0	0	2	0	0	0	0	0	0	0	0
RS_GCF_000337455.1	0	1	3	0	0	0	0	0	0	0	0
GB_GCA_014859735.1	0	0	1	0	0	0	0	1	0	0	0
GB_GCA_021735165.1	0	2	1	1	0	0	0	0	0	0	0
GB_GCA_030606635.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_026394395.1	0	2	1	2	0	0	0	0	0	0	0
RS_GCF_000427685.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_027371625.1	0	0	2	0	0	0	0	0	0	0	0
GB_GCA_030612665.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_016203135.1	0	1	0	0	0	0	0	0	0	0	0
RS_GCF_902827225.1	0	0	2	1	0	0	0	0	0	0	0
GB_GCA_038851565.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_003649715.1	0	0	1	1	0	0	0	1	0	0	0
GB_GCA_016207515.1	0	3	1	1	0	0	0	0	0	0	0
GB_GCA_038883335.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_038882355.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_018692915.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_021850635.1	0	0	2	0	0	0	0	0	0	0	0
GB_GCA_021792255.1	0	0	3	1	0	0	0	0	0	0	0
GB_GCA_902386085.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_002779065.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_031852275.1	0	1	1	3	0	3	0	0	0	0	0
GB_GCA_003023565.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_015521765.1	0	0	0	1	0	0	1	0	0	0	0
GB_GCA_019429125.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_944319735.1	0	2	1	1	0	0	0	0	0	0	0
GB_GCA_039091855.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_041641795.1	0	1	2	0	0	0	0	0	0	0	0
GB_GCA_015523485.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_008974855.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_016932245.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_002688415.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_030594725.1	0	2	1	2	0	0	0	0	0	0	0
GB_GCA_023402275.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_013911135.1	0	1	1	0	0	0	0	0	0	0	0
RS_GCF_026586625.1	0	3	3	1	0	0	0	0	0	0	0
GB_GCA_030630695.1	0	2	1	0	0	0	0	0	0	0	0
GB_GCA_011045995.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_037137755.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_017395275.1	0	2	0	1	0	0	0	0	0	0	0
GB_GCA_030602965.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_037141115.1	0	2	0	1	0	0	0	0	0	0	0
GB_GCA_016180235.1	0	1	1	1	0	0	0	0	0	0	0
RS_GCF_024494595.1	0	1	2	0	0	0	0	0	0	0	0
GB_GCA_022561895.1	0	5	1	0	0	2	0	0	0	0	0
GB_GCA_026394495.1	0	0	0	1	0	0	0	0	0	0	0
RS_GCF_003697845.1	0	1	2	0	0	0	0	0	0	0	0
GB_GCA_030153385.1	0	0	0	1	0	0	1	0	0	0	0
GB_GCA_002011125.2	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_025930495.1	0	1	1	2	0	0	0	0	0	0	0
RS_GCF_018141185.1	0	0	4	0	0	0	0	0	0	0	0
GB_GCA_016841665.1	0	0	1	2	0	0	0	0	0	0	0
GB_GCA_030625165.1	0	1	1	0	0	0	0	1	0	0	0
GB_GCA_027016055.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_021850705.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_938017915.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_016181305.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_023247345.1	0	1	0	1	0	0	0	0	0	0	0
RS_GCF_016278385.1	0	2	1	1	0	1	0	0	0	0	0
GB_GCA_007571135.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_016935475.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_963625795.1	0	1	0	1	0	0	0	0	0	0	0
RS_GCF_000151105.2	1	0	1	4	0	0	0	0	0	0	0
GB_GCA_021818905.1	0	0	3	0	0	0	0	0	0	0	0
RS_GCF_004799685.1	0	1	2	0	0	0	0	0	0	0	0
RS_GCF_023913515.1	0	1	4	0	0	2	0	0	0	0	0
RS_GCF_000019805.1	1	0	0	0	0	0	0	0	0	0	0
GB_GCA_028690255.1	0	1	1	1	0	0	0	0	0	0	0
RS_GCF_021655615.1	0	0	0	1	0	0	1	0	0	0	0
GB_GCA_020348985.1	0	0	1	0	0	0	0	2	0	0	0
GB_GCA_031260545.1	0	0	0	3	0	0	0	0	0	0	0
RS_GCF_009742825.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_036522255.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_001917995.1	0	0	1	2	0	0	0	0	0	0	0
GB_GCA_013178285.1	1	0	0	0	0	0	0	0	0	0	0
GB_GCA_028696365.1	0	2	0	2	0	0	0	0	0	0	0
GB_GCA_002789635.1	0	0	2	0	0	0	0	0	0	0	0
GB_GCA_021158375.1	0	0	1	2	0	0	1	0	0	0	0
GB_GCA_030648615.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_027036135.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_028279595.1	1	0	1	1	0	0	0	0	0	0	0
RS_GCF_023016325.1	0	2	0	0	0	1	0	0	0	0	0
GB_GCA_016180165.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_001512965.1	0	2	1	1	0	0	0	0	0	0	0
GB_GCA_021162365.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_018646625.1	0	1	1	0	0	0	0	0	0	0	0
RS_GCF_027052235.1	1	0	0	4	0	0	0	0	0	0	0
RS_GCF_000016525.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_038894115.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_018304505.1	0	1	2	0	0	0	0	0	0	0	0
RS_GCF_023115355.1	0	1	2	2	0	0	0	0	0	0	0
GB_GCA_938049695.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_037441475.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_020725895.1	1	0	0	1	0	0	0	0	0	0	0
GB_GCA_036795795.1	0	1	2	1	0	0	0	0	0	0	0
GB_GCA_041478695.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_002067065.1	0	1	2	2	0	0	0	0	0	0	0
GB_GCA_946541845.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_041648335.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_963646785.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_003555025.1	0	0	0	3	0	0	0	0	0	0	0
RS_GCF_000784355.1	0	2	2	2	0	0	0	0	0	0	0
GB_GCA_041694315.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_011364965.1	0	0	1	0	1	0	0	0	0	0	0
GB_GCA_003022845.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_030637455.1	0	1	1	3	0	0	0	0	0	0	0
GB_GCA_041305425.1	0	2	1	1	0	0	0	0	0	0	0
GB_GCA_021802055.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_002762985.1	0	1	1	0	0	0	0	0	0	0	0
RS_GCF_001317345.1	1	0	0	4	0	0	0	0	0	0	0
GB_GCA_036521355.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_029887785.1	0	0	0	0	0	0	1	0	0	0	0
GB_GCA_041305025.1	0	0	0	2	0	0	0	0	0	0	0
GB_GCA_035288985.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_031282205.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_016838845.1	0	1	1	2	0	0	0	0	0	0	0
GB_GCA_003194435.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_003661865.1	1	0	0	3	0	0	0	0	0	0	0
GB_GCA_902386135.1	0	1	0	2	0	0	0	0	0	0	0
GB_GCA_035455205.1	0	0	1	2	0	0	0	0	0	0	0
GB_GCA_021818545.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_018694115.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_016432305.1	0	1	0	0	0	0	0	0	0	0	0
RS_GCF_025517485.1	0	3	1	0	0	1	0	0	0	0	0
GB_GCA_038868975.1	0	1	1	2	0	0	0	0	0	0	0
GB_GCA_036170245.1	0	2	0	0	0	0	0	0	0	0	0
RS_GCF_004765805.1	0	0	2	0	0	0	0	0	0	0	0
RS_GCF_009184545.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_021806355.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_035289185.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_028715225.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_938074535.1	0	0	0	2	0	0	0	0	0	0	0
GB_GCA_023380585.1	0	0	2	1	0	0	0	0	0	0	0
GB_GCA_003661385.1	0	0	0	0	0	0	0	1	0	0	0
GB_GCA_035253605.1	0	2	0	2	0	0	0	0	0	0	0
RS_GCF_029882185.1	0	2	1	3	0	0	0	0	0	0	0
GB_GCA_038740615.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_963675495.1	0	2	1	1	0	1	0	0	0	0	0
GB_GCA_038045825.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_029255365.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_031274665.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_028274885.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_963693095.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_019429385.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_938048735.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_025464345.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_001873845.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_018396865.1	0	0	1	1	0	0	0	0	0	0	0
GB_GCA_020348865.1	0	0	0	1	0	0	0	0	0	0	0
RS_GCF_029502005.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_938029515.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_030156225.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_030037855.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_036567605.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_029785195.1	0	0	3	1	0	0	0	0	0	0	0
GB_GCA_013204355.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_028713935.1	0	2	1	0	0	0	0	0	0	0	0
GB_GCA_003662995.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_015661515.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_035250685.1	0	1	0	2	0	0	0	0	0	0	0
GB_GCA_031316115.1	0	2	0	1	0	0	0	0	0	0	0
GB_GCA_028710695.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_041652515.1	0	3	0	1	0	0	0	0	0	0	0
RS_GCF_963678545.1	0	1	0	1	0	1	0	0	0	0	0
GB_GCA_030042815.1	0	0	0	2	0	0	0	0	0	0	0
GB_GCA_022750335.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_001775965.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_025449675.1	0	4	0	0	0	0	0	0	0	0	0
GB_GCA_003022685.1	0	0	2	0	0	0	0	0	0	0	0
RS_GCF_002844195.1	0	1	2	4	0	0	0	0	0	0	0
RS_GCF_003264935.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_041485285.1	0	3	0	2	0	0	0	0	0	0	0
GB_GCA_003695045.1	0	1	1	3	0	0	0	0	0	0	0
RS_GCF_029338335.1	0	1	3	1	0	2	0	0	0	0	0
GB_GCA_003559395.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_027000685.1	0	2	1	1	0	0	0	0	0	0	0
RS_GCF_018623055.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_001918745.1	0	3	0	1	0	0	0	0	0	0	0
RS_GCF_900104065.1	0	8	2	0	0	2	0	0	0	0	0
GB_GCA_030595765.1	0	1	1	0	0	0	0	0	0	0	0
RS_GCF_000513855.1	1	0	0	0	0	0	0	0	0	0	0
RS_GCF_041361465.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_035380685.1	0	1	1	0	0	0	0	1	0	0	0
GB_GCA_027064225.1	0	1	1	0	0	0	0	0	0	0	0
GB_GCA_021108275.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_003034855.1	0	0	1	0	0	0	0	1	0	0	0
GB_GCA_003650545.1	0	1	0	1	0	0	0	0	0	0	0
GB_GCA_037134435.1	0	2	1	0	0	0	0	0	0	0	0
RS_GCF_024054535.1	1	0	0	5	0	0	0	0	0	0	0
GB_GCA_026397375.1	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_021799635.1	0	0	2	0	0	0	0	0	0	0	0
GB_GCA_038044225.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_007117455.1	0	0	0	3	0	0	0	0	0	0	0
GB_GCA_035639595.1	0	1	2	3	0	0	0	0	0	0	0
GB_GCA_003694805.1	0	1	1	2	0	0	0	0	0	0	0
GB_GCA_026127935.1	0	0	3	1	0	0	0	0	0	0	0
GB_GCA_023130895.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_030593165.1	0	0	0	0	0	0	0	1	0	0	0
GB_GCA_009843815.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_026394605.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_016214445.1	0	2	0	0	0	0	0	0	0	0	0
GB_GCA_018302985.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_021846005.1	0	0	2	0	0	0	0	0	0	0	0
GB_GCA_001516585.1	0	0	1	1	0	0	0	0	0	0	0
RS_GCF_031823395.1	0	1	3	0	0	0	0	0	0	0	0
GB_GCA_018303645.1	0	1	0	0	0	0	0	0	0	0	0
GB_GCA_001421185.1	0	2	1	1	0	0	0	0	0	0	0
RS_GCF_028679455.1	0	1	1	1	0	0	0	0	0	0	0
GB_GCA_023484805.1	0	0	1	0	0	0	0	0	0	0	0
GB_GCA_027343225.1	0	0	2	2	0	0	0	0	0	0	0
GB_GCA_018819345.1	0	1	1	0	0	0	0	0	0	0	0
