GTDB_id	GTDB_tax	Completeness	Contamination	Sample	CPA_count	CPA_binary	NhaB_count	NhaB_binary	NhaC_count	NhaC_binary	NhaD_count	NhaD_binary
GB_GCA_035526585.1	d__Archaea;p__Thermoplasmatota;c__SW-10-69-26;o__JACQPN01;f__JAJPHT01;g__JAJPHT01;s__JAJPHT01_sp035526585	86.51	2.27	none	5	1	0	0	0	0	1	1
GB_GCA_036396715.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosotenuis;s__Nitrosotenuis_sp036396715	96.64	1.48	none	3	1	0	0	0	0	0	0
GB_GCA_000405245.1	d__Archaea;p__Aenigmatarchaeota;c__Aenigmatarchaeia;o__Aenigmatarchaeales;f__Aenigmatarchaeaceae;g__Aenigmatarchaeum;s__Aenigmatarchaeum_subterraneum	42.33	0.37	none	0	0	0	0	0	0	0	0
GB_GCA_023485825.1	d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Micrarchaeales;f__CABMGC01;g__JAJZOD01;s__JAJZOD01_sp023485825	58.08	0.16	Fankou acid mine drainage sediment Core B	0	0	0	0	0	0	0	0
GB_GCA_009780575.1	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Methanomicula;s__Methanomicula_labiotermitis	94.87	0.39	P1 gut compartment	1	1	0	0	0	0	0	0
GB_GCA_026014595.1	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__A05DMB-2;s__A05DMB-2_sp026014595	89.39	1.91	enrichment culture inoculated from thermal spring sediment with lignin	4	1	0	0	0	0	0	0
GB_GCA_018304565.1	d__Archaea;p__Aenigmatarchaeota;c__Aenigmatarchaeia;o__GW2011-AR5;f__GW2011-AR5;g__JACPDL01;s__JACPDL01_sp018304565	84.59	0.52	Rifle well FP-101 under high O2 conditions; 0.1 micron filter	2	1	0	0	0	0	0	0
GB_GCA_002412065.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Parvarchaeales;f__Parvarchaeaceae;g__Parvarchaeum;s__Parvarchaeum_acidiphilum	72.69	0.98	450 nm filtrate of pink subaerial biofilm microbial community collected from the base of 2m high pile of pyrite sediment over which pH 1.1; 41C acid mine drainage solution was flowing	3	1	0	0	0	0	0	0
GB_GCA_018302915.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__SCGC-AAA011-G17;f__GW2011-AR20;g__JAGVZC01;s__JAGVZC01_sp018302915	78.01	0.26	Rifle well FP-101 under high O2 conditions; 0.1 micron filter	0	0	0	0	0	0	0	0
GB_GCA_029856045.1	d__Archaea;p__Asgardarchaeota;c__Lokiarchaeia;o__Sigynarchaeales;f__SOKP01;g__6H3-1;s__6H3-1_sp029856045	100	3.53	marine sediment	0	0	0	0	0	0	4	1
GB_GCA_035288785.1	d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Norongarragalinales;f__SBBD01;g__JACRGC01;s__JACRGC01_sp035288785	90.74	0.77	none	6	1	0	0	0	0	0	0
GB_GCA_038110525.1	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__Poseidonia;s__Poseidonia_sp038110525	89.4	0.37	none	0	0	0	0	0	0	1	1
GB_GCA_003151735.1	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__Bathycorpusculum;s__Bathycorpusculum_sp003151735	97.76	5.36	permafrost active layer soil	2	1	0	0	0	0	0	0
GB_GCA_030037815.1	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__UBA184;f__UBA184;g__UBA184;s__UBA184_sp030037815	88.95	1.04	peat soil	3	1	0	0	0	0	1	1
GB_GCA_002687075.1	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__MGIIa-L1_sp002687075	92.44	2.31	marine water sample	0	0	0	0	0	0	1	1
GB_GCA_035542635.1	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__SOJC01;g__DATHCB01;s__DATHCB01_sp035542635	87.08	0.56	none	0	0	0	0	0	0	0	0
GB_GCA_030672415.1	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathyarchaeaceae;g__B1-G15;s__B1-G15_sp030672415	83.1	1.11	cold seep	0	0	0	0	0	0	0	0
RS_GCF_034480035.2	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__Methanosphaera_sp017431845	99.99	1.12	none	1	1	0	0	1	1	1	1
GB_GCA_002497295.1	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-N1;s__MGIIb-N1_sp002497295	85.15	0.01	saline water (ENVO:00002010); including plankton (ENVO:xxxxxxxx)	0	0	0	0	0	0	1	1
GB_GCA_021826685.1	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__UBA184;f__UBA184;g__UBA184;s__UBA184_sp021826685	90.23	0.41	acid mine drainage sediment	2	1	0	0	0	0	2	1
GB_GCA_027886905.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__UBA183;g__BOG-1369;s__BOG-1369_sp027886905	76.63	0.17	acidic soil	3	1	0	0	0	0	0	0
GB_GCA_035529655.1	d__Archaea;p__Halobacteriota;c__Syntropharchaeia;o__Alkanophagales;f__Methanospirareceae;g__JACGMN01;s__JACGMN01_sp035529655	89.22	0.21	none	5	1	0	0	0	0	0	0
GB_GCA_031260365.1	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__Bathycorpusculum;s__Bathycorpusculum_sp031260365	60.36	1.67	termite gut	1	1	0	0	0	0	0	0
GB_GCA_038046665.1	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__RBG-16-68-12;f__RBG-16-68-12;g__RBG-16-68-12;s__RBG-16-68-12_sp038046665	83.35	1.34	none	4	1	0	0	0	0	2	1
GB_GCA_016185865.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__GW2011-AR4;g__GCA-2688775;s__GCA-2688775_sp016185865	69.13	1.01	groundwater	2	1	0	0	0	0	0	0
GB_GCA_011391755.1	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrix_sp011391755	58.08	0.16	Tibetan lacustrine sediment	2	1	0	0	0	0	0	0
GB_GCA_036815945.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Nitrosopolaris;s__Nitrosopolaris_nunavutensis	99.59	1.91	none	1	1	0	0	0	0	0	0
GB_GCA_016782225.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Nitrosocosmicus;s__Nitrosocosmicus_sp016782225	99.82	3.15	Lomas Bayas Desert Soil Below Boulder	3	1	0	0	0	0	0	0
GB_GCA_016177205.1	d__Archaea;p__Aenigmatarchaeota;c__Aenigmatarchaeia;o__JACPZZ01;f__JACPZZ01;g__JACPZZ01;s__JACPZZ01_sp016177205	71.51	0.14	groundwater	0	0	0	0	0	0	0	0
GB_GCA_024399275.1	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__JAKSHX01;s__JAKSHX01_sp024399275	79.34	5.12	feces from endurance ride Fontainebleau	2	1	0	0	0	0	0	0
GB_GCA_002697705.1	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__MGIIa-L1_sp002697705	74.59	0.91	marine water sample	0	0	0	0	0	0	0	0
GB_GCA_938073845.1	d__Archaea;p__Korarchaeota;c__Korarchaeia;o__Korarchaeales;f__Korarchaeaceae;g__Korarchaeum;s__Korarchaeum_sp938073845	63.73	0.24	Seawater	1	1	0	0	0	0	2	1
GB_GCA_013330215.1	d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Micrarchaeales;f__Micrarchaeaceae;g__UBA12276;s__UBA12276_sp8261u	75.3	1.24	soil	0	0	0	0	0	0	0	0
GB_GCA_013153845.1	d__Archaea;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanocaldococcaceae;g__Methanocaldococcus;s__Methanocaldococcus_sp013153845	86.87	0.29	Deepsea hydrothermal sulfide chimney	3	1	0	0	0	0	0	0
GB_GCA_015521615.1	d__Archaea;p__Hydrothermarchaeota;c__Hydrothermarchaeia;o__Hydrothermarchaeales;f__BMS3B;g__Pyrohabitans;s__Pyrohabitans_sp015521615	93.71	2.54	deep-sea hydrothermal deposit	2	1	0	0	0	0	1	1
GB_GCA_038820005.1	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Ignisphaeraceae;g__Ignisphaera;s__Ignisphaera_sp038820005	85.09	0.69	none	1	1	0	0	0	0	3	1
GB_GCA_023256015.1	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Desulfurococcaceae;g__Thermogladius;s__Thermogladius_sp023256015	73.24	0.1	thermophilic sediment from neutral hot spring	0	0	0	0	0	0	2	1
GB_GCA_038850545.1	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__JAWCLS01;s__JAWCLS01_sp038850545	56.48	0.57	none	0	0	0	0	0	0	0	0
GB_GCA_003023465.1	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haladaptataceae;g__Halorussus;s__Halorussus_sp003023465	62.47	0.6	salt crust	2	1	0	0	1	1	0	0
GB_GCA_037440965.1	d__Archaea;p__Aenigmatarchaeota;c__Aenigmatarchaeia;o__CG10238-14;f__SCSR01;g__JAVZHQ01;s__JAVZHQ01_sp037440965	83.82	0.18	none	0	0	0	0	0	0	0	0
RS_GCF_000725425.1	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Palaeococcus;s__Palaeococcus_pacificus	99.87	0.22	none	5	1	0	0	2	1	2	1
GB_GCA_025060975.1	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Culexarchaeales;f__Culexarchaeaceae;g__Culexarchaeum;s__Culexarchaeum_nevadense	91.62	2.22	top 1 cm of 70 C hot spring sediment	1	1	0	0	0	0	2	1
GB_GCA_038046405.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__SCGC-AAA011-G17;f__JAGVZF01;g__JACPNH01;s__JACPNH01_sp038046405	96.6	0.36	none	1	1	0	0	0	0	0	0
GB_GCA_028679325.1	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__UBA9949;s__UBA9949_sp028679325	82.88	0.46	freshwater wetland soil	0	0	0	0	0	0	1	1
GB_GCA_027327295.1	d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Micrarchaeales;f__Micrarchaeaceae;g__JAMCYM01;s__JAMCYM01_sp027327295	65.91	0.11	sediment	0	0	0	0	0	0	0	0
GB_GCA_002010215.1	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__JdFR-37;s__JdFR-37_sp002010215	94.5	0.09	basaltic crustal fluids	2	1	0	0	0	0	0	0
RS_GCF_003675875.1	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__QS-9-68-17;g__Halostella;s__Halostella_limicola	99.93	2.49	inland saline soil	5	1	0	0	4	1	1	1
RS_GCF_000970325.1	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanococcoides;s__Methanococcoides_methylutens_A	99.99	0.83	none	4	1	0	0	0	0	0	0
GB_GCA_027021195.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Pacearchaeales;f__GW2011-AR1;g__JALUUW01;s__JALUUW01_sp027021195	89.87	0.29	marine hydrothermal vent	2	1	0	0	0	0	0	0
GB_GCA_024464205.1	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Methanomethylicales;f__Methanomethylicaceae;g__Methanomethylicus;s__Methanomethylicus_sp024464205	78.49	0.41	hot spring sediment	3	1	0	0	0	0	2	1
GB_GCA_026552955.1	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanoperedenaceae;g__Methanoperedens;s__Methanoperedens_sp026552955	95.01	1.2	Rifle background sediment; well D04 at 16ft depth	3	1	0	0	0	0	1	1
GB_GCA_030641225.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Pacearchaeales;f__UBA284;g__DAOWHW01;s__DAOWHW01_sp030641225	79.82	0.87	cold seep	1	1	0	0	0	0	0	0
GB_GCA_019322995.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__ARS49;g__WJKI01;s__WJKI01_sp019322995	76.62	0.83	seawater	2	1	0	0	0	0	0	0
RS_GCF_002208625.1	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanarmilla;s__Methanarmilla_sp002208625	99.95	0.1	rumen	1	1	0	0	0	0	0	0
GB_GCA_027012045.1	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__Tiamatella;s__Tiamatella_sp027012045	77.69	1.35	marine hydrothermal vent	0	0	0	0	0	0	1	1
GB_GCA_002494495.1	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_A;s__Methanobacterium_A_sp002494495	98.98	0.01	mud	1	1	0	0	0	0	1	1
GB_GCA_023145185.1	d__Archaea;p__Thermoplasmatota;c__EX4484-6;o__EX4484-6;f__EX4484-6;g__JAGLEG01;s__JAGLEG01_sp023145185	90.83	0.3	fluid	4	1	0	0	0	0	0	0
GB_GCA_026015185.1	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__RBG-13-38-9;g__JAOZGX01;s__JAOZGX01_sp026015185	96.6	2.59	coastal sediment from A2-3 Core	3	1	0	0	0	0	1	1
RS_GCF_013391085.1	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Natronomonas;s__Natronomonas_halophila	99.88	2.03	salt lake	2	1	0	0	1	1	1	1
GB_GCA_027339745.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__UBA183;g__UBA183;s__UBA183_sp027339745	60.22	0.14	sediment	0	0	0	0	0	0	0	0
GB_GCA_021818475.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Pacearchaeales;f__GW2011-AR1;g__RBG-13-33-26;s__RBG-13-33-26_sp021818475	86.46	0.55	acid mine drainage sediment	0	0	0	0	0	0	0	0
GB_GCA_003978865.1	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WAPX01;s__WAPX01_sp003978865	76.52	0.06	hydrothermal vent	0	0	0	0	0	0	0	0
RS_GCF_020217425.1	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halomicrobium;s__Halomicrobium_urmianum	99.31	1.71	salt lake	4	1	0	0	1	1	1	1
GB_GCA_035281285.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Nitrososphaera;s__Nitrososphaera_sp035281285	85.05	0.41	none	5	1	0	0	0	0	2	1
GB_GCA_028822845.1	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__MGIIa-L1_sp028822845	92.38	0.08	marine water	0	0	0	0	0	0	1	1
GB_GCA_009784745.1	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Methanomicula;s__Methanomicula_sp009784745	84.87	2.06	P3 gut compartment	2	1	0	0	0	0	0	0
GB_GCA_016180165.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__JACPBV01;g__JACPBV01;s__JACPBV01_sp016180165	62.29	1.53	groundwater	1	1	0	0	0	0	0	0
GB_GCA_018813975.1	d__Archaea;p__Iainarchaeota;c__Iainarchaeia;o__Iainarchaeales;f__JAGVWC01;g__JAHJAQ01;s__JAHJAQ01_sp018813975	83.68	1.13	Aspo HRL	3	1	0	0	0	0	0	0
GB_GCA_032249275.1	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__AG1;g__AG1;s__AG1_sp032249275	81.76	0.1	none	1	1	0	0	0	0	1	1
GB_GCA_902514095.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__Nitrosopumilus_sp902514095	71.05	0.29	marine water	3	1	0	0	0	0	0	0
GB_GCA_015661645.1	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Pyrodictiaceae;g__Pyrodictium;s__Pyrodictium_delaneyi_A	69.67	0.01	Mid-Cayman Rise Vent Fluids	0	0	0	0	0	0	0	0
GB_GCA_021735165.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__21-14-0-10-32-9;g__JAIPET01;s__JAIPET01_sp021735165	97.91	0.39	aquatic biome	4	1	0	0	0	0	0	0
GB_GCA_018304045.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Pacearchaeales;f__GW2011-AR1;g__CABMGE01;s__CABMGE01_sp018304045	85.91	0.55	Rifle well CD01 at 16ft depth; 0.1 micron filter at time point B	1	1	0	0	0	0	0	0
RS_GCF_000875775.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__Nitrosopumilus_piranensis	99.86	0.1	coastal surface water from the Northern Adriatic Sea	4	1	0	0	0	0	0	0
GB_GCA_026396355.1	d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Anstonellales;f__Anstonellaceae;g__JAPLWY01;s__JAPLWY01_sp026396355	80.28	2.3	lake water column	2	1	0	0	0	0	1	1
GB_GCA_016198645.1	d__Archaea;p__Aenigmatarchaeota;c__Aenigmatarchaeia;o__GW2011-AR5;f__GW2011-AR5;g__JACQID01;s__JACQID01_sp016198645	70.08	0.11	groundwater	0	0	0	0	0	0	0	0
GB_GCA_026002795.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Pacearchaeales;f__GW2011-AR1;g__ASMP01;s__ASMP01_sp026002795	89.69	0.51	sediments collected from the Katase hot spring field	1	1	0	0	0	0	0	0
RS_GCF_002835825.1	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__Methanoregula_sp002835825	90.18	2.54	water sample PD_MW2 from CO2 storage reservoir	4	1	0	0	0	0	1	1
RS_GCF_005239435.1	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haladaptataceae;g__Halorussus;s__Halorussus_salinisoli	100	9.09	none	5	1	0	0	3	1	3	1
GB_GCA_038045665.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__SCGC-AAA011-G17;f__JACPIM01;g__JBBSXW01;s__JBBSXW01_sp038045665	78.37	1.16	none	1	1	0	0	0	0	0	0
GB_GCA_036013185.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopumilus;s__Nitrosopumilus_sp036013185	66.18	2.97	none	0	0	0	0	0	0	0	0
GB_GCA_030697615.1	d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Norongarragalinales;f__JAHFHC01;g__JAHFHC01;s__JAHFHC01_sp030697615	71.61	0.26	groundwater	0	0	0	0	0	0	0	0
RS_GCF_001577775.1	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Pyrococcus;s__Pyrococcus_kukulkanii	98.73	0.43	Isolated by cultivation in SME medium under anaerobic conditions at 100A degrees C from a black smoker chimney fragment	4	1	0	0	1	1	2	1
GB_GCA_038850285.1	d__Archaea;p__Halobacteriota;c__JAWCLZ01;o__JAWCLZ01;f__JAWCLZ01;g__JAWCLZ01;s__JAWCLZ01_sp038850285	93.28	1.5	none	2	1	0	0	0	0	2	1
GB_GCA_903825675.1	d__Archaea;p__Aenigmatarchaeota;c__Aenigmatarchaeia;o__GW2011-AR5;f__GW2011-AR5;g__CAIKBN01;s__CAIKBN01_sp903825675	78.13	0.42	freshwater sediment	1	1	0	0	0	0	0	0
GB_GCA_018238625.1	d__Archaea;p__Asgardarchaeota;c__Lokiarchaeia;o__Sigynarchaeales;f__SOKP01;g__SOKP01;s__SOKP01_sp018238625	97.94	7.59	cold seep	0	0	0	0	0	0	3	1
GB_GCA_938091805.1	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__DTEX01;g__DTEX01;s__DTEX01_sp938091805	96.29	0.39	Seawater	3	1	0	0	0	0	0	0
GB_GCA_015522845.1	d__Archaea;p__B1Sed10-29;c__B1Sed10-29;o__WALL01;f__WALL01;g__WALL01;s__WALL01_sp015522845	89.67	0.71	deep-sea hydrothermal deposit	3	1	0	0	0	0	0	0
GB_GCA_030539985.1	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanocatella;s__Methanocatella_sp030539985	81.19	5.32	feces	0	0	0	0	1	1	1	1
GB_GCA_005191425.1	d__Archaea;p__Asgardarchaeota;c__Lokiarchaeia;o__Helarchaeales;f__HEL-GB-B;g__HEL-GB-B;s__HEL-GB-B_sp005191425	93.69	4.93	deep-sea hydrothermal vent sediments from dive 4571_4 depth 0-3 cm	0	0	0	0	0	0	3	1
GB_GCA_018830245.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Pacearchaeales;f__GW2011-AR1;g__JAHJSW01;s__JAHJSW01_sp018830245	85.24	0.67	Aspo HRL	1	1	0	0	0	0	0	0
GB_GCA_040755655.1	d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__JBFMAP01;f__JBFMAP01;g__JBFMAP01;s__JBFMAP01_sp040755655	86.35	0.22	none	1	1	0	0	0	0	0	0
GB_GCA_964228865.1	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L3;s__MGIIa-L3_sp964228865	85.01	0.14	none	0	0	0	0	0	0	1	1
GB_GCA_018304205.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Pacearchaeales;f__GW2011-AR1;g__JAGVWR01;s__JAGVWR01_sp018304205	63.45	0.27	Rifle well FP-101 under low O2 conditions; 0.1 micron filter	1	1	0	0	0	0	0	0
GB_GCA_016839985.1	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__Heimdallarchaeales;f__Heimdallarchaeaceae;g__UBA460;s__UBA460_sp016839985	78.02	5.2	coastal marine sediment	0	0	0	0	0	0	1	1
GB_GCA_003116855.1	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__AG1;g__AG1;s__AG1_sp003116855	94.77	0.15	hot water and sediment	1	1	0	0	0	0	2	1
GB_GCA_035253345.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__TH1177;s__TH1177_sp035253345	97.13	2.32	none	3	1	0	0	0	0	1	1
GB_GCA_005878525.1	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__RBG-16-68-12;f__RBG-16-68-12;g__RBG-16-68-12;s__RBG-16-68-12_sp005878525	81.18	3.3	temperate grassland biome	3	1	0	0	0	0	1	1
GB_GCA_036376955.1	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__TH1177;s__TH1177_sp036376955	87.33	3	none	3	1	0	0	0	0	0	0
GB_GCA_016180275.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__UBA10200;g__UBA10200;s__UBA10200_sp016180275	76.23	0.01	groundwater	3	1	0	0	0	0	1	1
GB_GCA_902563095.1	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-K1;s__MGIIa-K1_sp902563095	63.25	0.14	marine water	0	0	0	0	0	0	0	0
GB_GCA_029241965.1	d__Archaea;p__Halobacteriota;c__Syntropharchaeia;o__Alkanophagales;f__Methanospirareceae;g__QENJ01;s__QENJ01_sp029241965	92.68	2.73	cold seep marine sediment	2	1	0	0	0	0	0	0
GB_GCA_947084985.1	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__RBG-16-68-12;f__RBG-16-68-12;g__RBG-16-68-12;s__RBG-16-68-12_sp947084985	87.2	3.89	none	5	1	0	0	0	0	1	1
GB_GCA_018676855.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__GW2011-AR9;g__PCYB01;s__PCYB01_sp018676855	92.83	0.03	hypoxic seawater	2	1	0	0	0	0	0	0
GB_GCA_003557905.1	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__PWHV01;s__PWHV01_sp003557905	85.8	1.32	hypersaline soda lake sediment	3	1	0	0	0	0	2	1
GB_GCA_026626905.1	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Desulfurococcaceae;g__Desulfurococcus;s__Desulfurococcus_sp026626905	99.92	0.01	acidic hydrothermal system	1	1	0	0	0	0	1	1
GB_GCA_016198705.1	d__Archaea;p__Aenigmatarchaeota;c__Aenigmatarchaeia;o__CG10238-14;f__SCSR01;g__JACQIA01;s__JACQIA01_sp016198705	96.8	2.24	groundwater	0	0	0	0	0	0	0	0
GB_GCA_041500785.1	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__JBGQMW01;s__JBGQMW01_sp041500785	98.78	3.44	none	1	1	0	0	0	0	0	0
GB_GCA_003022745.1	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__SW-9-67-25;s__SW-9-67-25_sp003022745	57.52	0.01	salt crust	2	1	0	0	0	0	0	0
GB_GCA_030747695.1	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-K1;s__MGIIa-K1_sp030747695	86.88	0.01	oxic seawater	0	0	0	0	0	0	1	1
GB_GCA_019323135.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__ARS49;g__WJJT01;s__WJJT01_sp019323135	86.71	3.46	seawater	2	1	0	0	0	0	0	0
GB_GCA_027366155.1	d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Micrarchaeales;f__CABMGC01;g__JAJZIZ01;s__JAJZIZ01_sp027366155	78.19	0.39	sediment	1	1	0	0	0	0	0	0
GB_GCA_002498125.1	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__UBA525;g__UBA525;s__UBA525_sp002498125	95.65	0.51	soil	5	1	0	0	0	0	0	0
